C8	-3.0	-3.0	-0.0004345117740177096	-0.0004345117740177096	-0.00043451177401804264	-0.00043451177401772345	-0.0004345117740176749	-0.00043451177401754304	-0.00043451177401768876	-1.5631012666955684	-0.9085984447385183	-1.2224853636058473	-1.5251658619023438	-0.5686013032416298	-0.48021056105178167	-1.2695275019008645	-1.0722503450939862	-1.7130766177005874
C9	-3.0	-3.0	-0.00043451177401771304	-0.00043451177401763325	-0.00043451177401721	-0.00043451177401775815	-0.000434511774017661	-0.00043451177401815366	-0.00043451177401768876	-1.5789475934020132	-0.9861808950058375	-1.3724334038844717	-1.566370277831412	-0.5904885223157877	-0.40867536965740303	-1.3475472514596532	-1.042181028325801	-1.748973681841432
C3	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-1.5754542060900203	-0.9442087500047822	-1.3519552352906967	-1.4871309078477728	-0.5248966414823772	-0.4768957754522008	-1.3036259077920835	-1.0807609345541613	-1.749034057077334
C5	-3.0	-3.0	-0.0004345117740176922	-3.0	-3.0	-0.00043451177401768876	-0.0004345117740176922	-3.0	-0.0004345117740176922	-1.5701220188177911	-0.910804250286748	-1.282647097342232	-1.5060349918421123	-0.5457406892257609	-0.47967748083152006	-1.2923410836142106	-1.0865467087050895	-1.7445028779806233
C7	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-0.0004345117740176922	-1.5735600370986846	-0.9341129897001315	-1.3430153811059697	-1.4985316114270006	-0.5295400105070958	-0.4744633575822743	-1.3102370477118535	-1.0852620312982613	-1.7481063386856563
C4	-3.0	-3.0	-0.0004345117740176922	-3.0	-3.0	-3.0	-0.0004345117740176922	-3.0	-0.0004345117740176922	-1.570881719706969	-0.9083001287013485	-1.2995973307549518	-1.5007045086455897	-0.5411452240839567	-0.4807870140918368	-1.3010292747357397	-1.0865189128649662	-1.7500513164698082
C2	-3.0	-3.0	-0.0004345117740176922	-3.0	-3.0	-3.0	-3.0	-3.0	-0.0004345117740176922	-1.569638601327909	-0.918675811970237	-1.3237354291716734	-1.4976350240807805	-0.537362951352562	-0.4775516452803128	-1.3047119078824119	-1.0840950833612932	-1.7427143874264064
C10	-3.0	-3.0	-0.0004345117740177096	-0.0004345117740176818	-0.0004345117740178761	-0.00043451177401773733	-0.00043451177401766794	-0.00043451177401759855	-0.00043451177401768876	-1.5791876075890248	-0.9521730465229485	-1.3497346809287651	-1.4960167624346394	-0.5255090435186239	-0.47362060349886775	-1.2934686608282981	-1.0868022998101425	-1.7454390778217515
C6	-3.0	-3.0	-0.0004345117740176922	-0.00043451177401768876	-3.0	-0.00043451177401768876	-0.0004345117740176922	-0.0004345117740177096	-0.0004345117740176922	-1.563975506029197	-0.8997838981564343	-1.194039875375951	-1.5098222782927582	-0.5724867077767273	-0.5002154869227787	-1.2376796706559208	-1.0473254182951153	-1.6849799941697685
C1	-3.0	-3.0	-0.0004345117740177061	-0.0004345117740177096	-2.9999999999999996	-0.00043451177401770263	-0.00043451177401767835	-2.9999999999999996	-0.00043451177401768876	-1.559029386043726	-0.8931945396115042	-1.1873022283755388	-1.5286743025367904	-0.5833908706068525	-0.4887701191719235	-1.2558974278429593	-1.0525423323768168	-1.698373975746358
C0	-3.0	-3.0	-0.00043451177401771304	-0.00043451177401765406	-0.0004345117740173765	-0.0004345117740177651	-0.000434511774017661	-0.0004345117740182092	-0.00043451177401768876	-1.593712394050956	-0.9908778266961099	-1.3725779328514336	-1.6010825096004284	-0.6019215314566864	-0.3802109200564444	-1.3908612648321799	-1.0910713000303995	-1.7971743581835513
