C12	-3.0	-3.0	-0.00043451177401770263	-0.0004345117740177096	-0.0004345117740179316	-0.00043451177401768876	-0.0004345117740176922	-0.0004345117740178206	-0.00043451177401768876	-1.5569489169297832	-0.8964420246931132	-1.1954284747954163	-1.5274891671285442	-0.579601649019442	-0.4854378485794897	-1.2598920717372821	-1.0626294119763544	-1.7017453039689134
C3	-3.0	-3.0	-0.0004345117740176922	-3.0	-3.0	-3.0	-0.0004345117740176922	-3.0	-0.0004345117740176922	-1.570881719706969	-0.9083001287013485	-1.2995973307549518	-1.5007045086455897	-0.5411452240839567	-0.4807870140918368	-1.3010292747357397	-1.0865189128649662	-1.7500513164698082
C5	-3.0	-3.0	-0.0004345117740176922	-0.00043451177401768876	-3.0	-0.00043451177401768876	-0.0004345117740176922	-0.0004345117740177096	-0.0004345117740176922	-1.563975506029197	-0.8997838981564343	-1.194039875375951	-1.5098222782927582	-0.5724867077767273	-0.5002154869227787	-1.2376796706559208	-1.0473254182951153	-1.6849799941697685
C1	-3.0	-3.0	-0.0004345117740177061	-0.0004345117740177096	-2.9999999999999996	-0.00043451177401770263	-0.00043451177401767835	-2.9999999999999996	-0.00043451177401768876	-1.559029386043726	-0.8931945396115042	-1.1873022283755388	-1.5286743025367904	-0.5833908706068525	-0.4887701191719235	-1.2558974278429593	-1.0525423323768168	-1.698373975746358
C0	-3.0	-3.0	-0.0004345117740177096	-0.0004345117740176749	-0.0004345117740178206	-0.00043451177401773733	-0.00043451177401766794	-0.00043451177401759855	-0.00043451177401768876	-1.5849979611519536	-0.9912204853594604	-1.3716107962502944	-1.5883326104564044	-0.6001560284619167	-0.39178471968207673	-1.3698780100395496	-1.0613044489511956	-1.7710228751319668
C8	-3.0	-3.0	-0.00043451177401770263	-0.0004345117740177096	-0.0004345117740179316	-0.00043451177401768876	-0.0004345117740176922	-0.0004345117740178206	-0.00043451177401768876	-1.570722281274252	-0.9259108922001615	-1.2656546037096528	-1.5187871558562094	-0.551994239396031	-0.47422646280621267	-1.2817328103719972	-1.0833316205317598	-1.7288059000798683
C9	-3.0	-3.0	-0.0004345117740177096	-0.00043451177401763325	-0.00043451177401748753	-0.0004345117740177512	-0.00043451177401766447	-0.0004345117740179316	-0.00043451177401768876	-1.5968399003098033	-0.9911258499863715	-1.3720532660171159	-1.6068407460198741	-0.6044882275115441	-0.37505008204254536	-1.3990792663466598	-1.1004928112174495	-1.8057744558322382
C2	-3.0	-3.0	-0.0004345117740176922	-3.0	-3.0	-3.0	-3.0	-3.0	-0.0004345117740176922	-1.569638601327909	-0.918675811970237	-1.3237354291716734	-1.4976350240807805	-0.537362951352562	-0.4775516452803128	-1.3047119078824119	-1.0840950833612932	-1.7427143874264064
C4	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-0.0004345117740176922	-1.5735600370986846	-0.9341129897001315	-1.3430153811059697	-1.4985316114270006	-0.5295400105070958	-0.4744633575822743	-1.3102370477118535	-1.0852620312982613	-1.7481063386856563
C7	-3.0	-3.0	-0.0004345117740176922	-3.0	-3.0	-0.00043451177401768876	-0.0004345117740176922	-3.0	-0.0004345117740176922	-1.5701220188177911	-0.910804250286748	-1.282647097342232	-1.5060349918421123	-0.5457406892257609	-0.47967748083152006	-1.2923410836142106	-1.0865467087050895	-1.7445028779806233
C10	-3.0	-3.0	-0.0004345117740177096	-0.0004345117740176957	-0.00043451177401798713	-0.0004345117740177304	-0.0004345117740176714	-0.00043451177401748753	-0.00043451177401768876	-1.5801595328759124	-0.9542414710718792	-1.355269316488494	-1.4949236107996386	-0.5237068188716253	-0.47329678805608094	-1.2947311315275378	-1.0876183810646742	-1.7467028074407278
C11	-3.0	-3.0	-0.0004345117740177096	-0.0004345117740176263	-0.000434511774017432	-0.0004345117740177512	-0.00043451177401766447	-0.00043451177401798713	-0.00043451177401768876	-1.5783656990746529	-0.984450177246575	-1.3735808902247988	-1.560919256085222	-0.5863152990499151	-0.41274953596684255	-1.343434656597492	-1.0417823448736885	-1.7469224781418997
C6	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-1.5754542060900203	-0.9442087500047822	-1.3519552352906967	-1.4871309078477728	-0.5248966414823772	-0.4768957754522008	-1.3036259077920835	-1.0807609345541613	-1.749034057077334
