C14	-3.0	-3.0	-0.0004345117740176922	-0.00043451177401768876	-2.9999999999999996	-0.00043451177401768876	-0.0004345117740176922	-3.0	-0.0004345117740176922	-1.561550127561555	-0.9008789527350328	-1.2351837768669947	-1.521230848823544	-0.5633797607920012	-0.4807458976996617	-1.2832658695818036	-1.077228672160547	-1.7258968281520874
C12	-3.0	-3.0	-0.0004345117740177096	-0.0004345117740176957	-0.00043451177401798713	-0.00043451177401773733	-0.0004345117740176714	-0.00043451177401748753	-0.00043451177401768876	-1.5985069657368343	-0.9913967738705732	-1.3757804025439975	-1.6070347134859166	-0.6021176502997138	-0.3738272810785038	-1.4029135163993454	-1.1077967754459448	-1.8119797067942058
C3	-3.0	-3.0	-0.0004345117740176922	-3.0	-3.0	-3.0	-0.0004345117740176922	-3.0	-0.0004345117740176922	-1.570881719706969	-0.9083001287013485	-1.2995973307549518	-1.5007045086455897	-0.5411452240839567	-0.4807870140918368	-1.3010292747357397	-1.0865189128649662	-1.7500513164698082
C5	-3.0	-3.0	-0.0004345117740176922	-3.0	-3.0	-3.0	-3.0	-3.0	-0.0004345117740176922	-1.569638601327909	-0.918675811970237	-1.3237354291716734	-1.4976350240807805	-0.537362951352562	-0.4775516452803128	-1.3047119078824119	-1.0840950833612932	-1.7427143874264064
C15	-3.0	-3.0	-0.00043451177401770263	-0.0004345117740177096	-0.0004345117740179316	-0.00043451177401768876	-0.0004345117740176922	-0.0004345117740178206	-0.00043451177401768876	-1.5704454596163633	-0.9278083289560316	-1.278273197441773	-1.5126660739714788	-0.5466996248306007	-0.4768688822042817	-1.2816273860281278	-1.08166819514606	-1.7298221151409054
C16	-3.0	-3.0	-0.0004345117740177096	-0.0004345117740176749	-0.0004345117740178206	-0.00043451177401773733	-0.00043451177401766794	-0.00043451177401765406	-0.00043451177401768876	-1.577488537142036	-0.9916990376485313	-1.3701762921972576	-1.5731029617835253	-0.5986979313901974	-0.40381148182302457	-1.349407275970841	-1.0329840580785947	-1.7439657526012966
C1	-3.0	-3.0	-0.00043451177401770263	-0.0004345117740177096	-3.000000000000001	-0.00043451177401768876	-0.00043451177401768876	-3.000000000000001	-0.00043451177401768876	-1.558424408079447	-0.8913502804618574	-1.1758106567375894	-1.5304607314279695	-0.5881935369624167	-0.4906959323252663	-1.2493290018256369	-1.0466176108287215	-1.691768491168983
C13	-3.0	-3.0	-0.00043451177401769916	-0.00043451177401770263	-0.0004345117740178761	-0.00043451177401768876	-0.00043451177401769916	-0.0004345117740177651	-0.0004345117740176905	-1.5898415331549143	-0.9805033341325957	-1.377159147855652	-1.5765140682522043	-0.5799736539132592	-0.40065359143853524	-1.3691789189139685	-1.0884063067854735	-1.7892654751953547
C0	-3.0	-3.0	-0.0004345117740176922	-0.00043451177401768876	-0.0004345117740177096	-0.00043451177401768876	-0.0004345117740176922	-0.0004345117740177096	-0.0004345117740176922	-1.6019424160034663	-0.9665253783511061	-1.2896530101999615	-1.5850886090775205	-0.5901247583451263	-0.40479771048143376	-1.358035245154395	-1.1090710617445638	-1.7768212165349886
C8	-3.0	-3.0	-0.0004345117740177096	-0.0004345117740177096	-0.00043451177401804264	-0.0004345117740177304	-0.0004345117740176714	-0.00043451177401748753	-0.00043451177401768876	-1.580678217490492	-0.9562999433010451	-1.359170838597062	-1.494717490369532	-0.5229606352109946	-0.4724837457358691	-1.2954587276485663	-1.0878864511542958	-1.7475391979218395
