C14	-3.0	-3.0	-0.00043451177401770263	-0.0004345117740177096	-3.000000000000001	-0.00043451177401768876	-0.00043451177401768876	-3.0000000000000013	-0.00043451177401768876	-1.5584435537216228	-0.8911828095853449	-1.1749610759421012	-1.5305144775695876	-0.5886883768383528	-0.4909785878470847	-1.2484461414281172	-1.0456919924886938	-1.6909705919582931
C12	-3.0	-3.0	-0.0004345117740176922	-0.00043451177401768876	-0.0004345117740177096	-0.00043451177401768876	-0.0004345117740176922	-0.0004345117740177096	-0.0004345117740176922	-1.6019424160034663	-0.9665253783511061	-1.2896530101999615	-1.5850886090775205	-0.5901247583451263	-0.40479771048143376	-1.358035245154395	-1.1090710617445638	-1.7768212165349886
C3	-3.0	-3.0	-0.0004345117740176922	-3.0	-3.0	-3.0	-3.0	-3.0	-0.0004345117740176922	-1.569638601327909	-0.918675811970237	-1.3237354291716734	-1.4976350240807805	-0.537362951352562	-0.4775516452803128	-1.3047119078824119	-1.0840950833612932	-1.7427143874264064
C5	-3.0	-3.0	-0.0004345117740176922	-0.00043451177401768876	-3.0	-0.00043451177401768876	-0.0004345117740176922	-0.0004345117740177096	-0.0004345117740176922	-1.563975506029197	-0.8997838981564343	-1.194039875375951	-1.5098222782927582	-0.5724867077767273	-0.5002154869227787	-1.2376796706559208	-1.0473254182951153	-1.6849799941697685
C15	-3.0	-3.0	-0.0004345117740177096	-0.00043451177401768876	-0.0004345117740179316	-0.00043451177401773733	-0.00043451177401766794	-0.00043451177401754304	-0.00043451177401768876	-1.5984642872242547	-0.9913979689663235	-1.375555657213943	-1.6067179003461114	-0.6016671395062767	-0.37416848114586204	-1.4025801649526364	-1.1079122968250137	-1.811684992032407
C1	-3.0	-3.0	-0.0004345117740176922	-0.0004345117740176818	-2.9999999999999996	-0.00043451177401768876	-0.0004345117740176957	-2.9999999999999996	-0.0004345117740176922	-1.5610379540052228	-0.9000918997011934	-1.2296147510044684	-1.5223651309957713	-0.565227992098851	-0.48119822657137074	-1.2814446955509904	-1.076029211993238	-1.7237570058768665
C13	-3.0	-3.0	-0.00043451177401770263	-0.0004345117740177096	-0.0004345117740179316	-0.00043451177401768876	-0.00043451177401768876	-0.0004345117740178206	-0.00043451177401768876	-1.5699896461011977	-0.925972703636486	-1.2712023997553592	-1.5136559428067744	-0.5485934247428428	-0.47743510509583365	-1.2796982905402068	-1.0817673880742908	-1.7271438409302136
C0	-3.0	-3.0	-0.0004345117740177096	-0.00043451177401768876	-0.0004345117740179316	-0.00043451177401773733	-0.00043451177401766794	-0.00043451177401754304	-0.00043451177401768876	-1.5851564121722217	-0.9965106782260982	-1.371873441693636	-1.6002197378788834	-0.6122045585427115	-0.38208676906191674	-1.3791050764802595	-1.0571502690224555	-1.7723856385230972
C8	-3.0	-3.0	-0.0004345117740177096	-0.0004345117740177096	-0.00043451177401804264	-0.0004345117740177304	-0.0004345117740176714	-0.00043451177401748753	-0.00043451177401768876	-1.5804597066406236	-0.9556094251248103	-1.3583153416243576	-1.4951598166069295	-0.5234084784494759	-0.47240110796705587	-1.2956442200554683	-1.0877750112485307	-1.7477361925486739
C9	-3.0	-3.0	-0.00043451177401770263	-0.0004345117740177096	-0.0004345117740179316	-0.00043451177401768876	-0.0004345117740176922	-0.0004345117740178206	-0.00043451177401768876	-1.5569489169297832	-0.8964420246931132	-1.1954284747954163	-1.5274891671285442	-0.579601649019442	-0.4854378485794897	-1.2598920717372821	-1.0626294119763544	-1.7017453039689134
C2	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-1.5754542060900203	-0.9442087500047822	-1.3519552352906967	-1.4871309078477728	-0.5248966414823772	-0.4768957754522008	-1.3036259077920835	-1.0807609345541613	-1.749034057077334
C4	-3.0	-3.0	-0.0004345117740176922	-3.0	-3.0	-0.00043451177401768876	-0.0004345117740176922	-3.0	-0.0004345117740176922	-1.5701220188177911	-0.910804250286748	-1.282647097342232	-1.5060349918421123	-0.5457406892257609	-0.47967748083152006	-1.2923410836142106	-1.0865467087050895	-1.7445028779806233
C7	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-0.0004345117740176922	-1.5735600370986846	-0.9341129897001315	-1.3430153811059697	-1.4985316114270006	-0.5295400105070958	-0.4744633575822743	-1.3102370477118535	-1.0852620312982613	-1.7481063386856563
C10	-3.0	-3.0	-0.0004345117740177061	-0.0004345117740177096	-0.00043451177401798713	-0.0004345117740177096	-0.0004345117740176749	-0.00043451177401759855	-0.00043451177401768876	-1.5861430706826656	-0.9794787365997815	-1.3784072240578347	-1.5683960059773296	-0.5783160923631264	-0.4071661970447639	-1.3620122519151519	-1.0735691953051856	-1.7774930650211285
C11	-3.0	-3.0	-0.0004345117740177096	-0.000434511774017661	-0.0004345117740177096	-0.00043451177401773733	-0.00043451177401766794	-0.0004345117740177096	-0.00043451177401768876	-1.5771189386878441	-0.9862150683669043	-1.3719613377794675	-1.5611690356607393	-0.5894143789112785	-0.4124276183306105	-1.3398461685215135	-1.036254092212085	-1.7411449173678921
C6	-3.0	-3.0	-0.0004345117740176922	-3.0	-3.0	-3.0	-0.0004345117740176922	-3.0	-0.0004345117740176922	-1.570881719706969	-0.9083001287013485	-1.2995973307549518	-1.5007045086455897	-0.5411452240839567	-0.4807870140918368	-1.3010292747357397	-1.0865189128649662	-1.7500513164698082
